Date,AAPL,ABBV,ADBE,AMD,AMZN,AVGO,BAC,CAT,COST,CVX,GE,GLD,GOOGL,GS,HD,IEF,JNJ,JPM,KO,LLY,MA,META,MSFT,NEE,NFLX,NVDA,PG,PLD,QCOM,TLT,TSLA,UNH,UNP,V,XOM
2025-01-28,236.7473907470703,167.74447631835938,442.8399963378906,114.16999816894531,238.14999389648438,204.748779296875,45.28705978393555,384.26104736328125,951.0123291015625,146.50132751464844,192.8067626953125,255.17999267578125,194.2852020263672,619.0435180664062,402.90606689453125,87.89405822753906,144.3119354248047,259.2715759277344,59.77333450317383,796.3280029296875,542.375,671.0134887695312,441.9571228027344,67.44886779785156,97.18299865722656,128.79763793945312,160.54222106933594,114.31901550292969,166.11000061035156,82.56016540527344,398.0899963378906,522.373779296875,240.83676147460938,330.751953125,102.82719421386719
2025-01-29,237.84042358398438,168.17628479003906,441.67999267578125,117.3499984741211,237.07000732421875,203.7515106201172,45.20004653930664,387.1556701660156,956.31982421875,146.01364135742188,197.43780517578125,254.1999969482422,194.39463806152344,618.6358642578125,397.70184326171875,87.79021453857422,145.0508575439453,258.7280578613281,60.223838806152344,795.427734375,543.8018798828125,673.1626586914062,437.1441955566406,67.78352355957031,97.81500244140625,123.5155258178711,160.58087158203125,113.32997131347656,166.2649383544922,82.39163970947266,389.1000061035156,518.1561279296875,241.21372985839844,332.1363525390625,103.42680358886719
2025-01-30,236.0816650390625,168.550537109375,446.0,118.86000061035156,234.63999938964844,212.9442596435547,45.17103958129883,369.18756103515625,971.1900024414062,146.6044921875,203.85379028320312,258.04998779296875,199.8262481689453,626.711181640625,398.7406921386719,87.97905731201172,146.7014923095703,260.3294982910156,61.39323425292969,814.3716430664062,560.8551025390625,683.62109375,410.12469482421875,68.17557525634766,97.3239974975586,124.46411895751953,161.72076416015625,114.7374496459961,166.47793579101562,82.7005615234375,400.2799987792969,525.3493041992188,241.57138061523438,339.2264099121094,104.28337097167969
2025-01-31,234.50173950195312,176.46707153320312,437.45001220703125,115.94999694824219,237.67999267578125,218.48362731933594,44.76496124267578,365.7022399902344,972.0530395507812,139.91761779785156,201.8704833984375,258.55999755859375,202.9598846435547,621.567138671875,396.3165588378906,87.83738708496094,146.01051330566406,259.4268493652344,60.84687042236328,802.3525390625,550.3714599609375,685.7903442382812,410.19390869140625,68.4241714477539,97.6760025024414,119.89093780517578,160.34902954101562,113.40605926513672,167.4462432861328,82.15760803222656,404.6000061035156,522.3834228515625,239.5124969482422,337.9903564453125,101.67557525634766
2025-02-03,226.5624542236328,182.45486450195312,438.6000061035156,114.2699966430664,237.4199981689453,214.9881591796875,44.67794418334961,355.9650573730469,997.7957153320312,140.0583038330078,202.40597534179688,259.94000244140625,200.18438720703125,613.773193359375,393.218994140625,87.89994812011719,145.74180603027344,258.9513244628906,60.72227096557617,801.7093505859375,558.8138427734375,694.029541015625,406.10247802734375,67.9365234375,97.89399719238281,116.48602294921875,163.02487182617188,112.0651626586914,164.84153747558594,82.82652282714844,383.67999267578125,527.8624877929688,234.90187072753906,341.9655456542969,101.92302703857422
2025-02-04,231.3220672607422,182.2725372314453,440.2300109863281,119.5,242.05999755859375,219.62899780273438,45.1613655090332,356.3588562011719,1013.6976318359375,143.69715881347656,200.4920654296875,262.5,205.30763244628906,615.5299682617188,395.8451843261719,88.11780548095703,147.29644775390625,260.04803466796875,60.070472717285156,817.1810913085938,554.0178833007812,700.7265014648438,407.53546142578125,66.8369140625,99.48699951171875,118.47305297851562,162.4163055419922,112.51211547851562,167.55276489257812,83.08020782470703,392.2099914550781,525.2337646484375,235.36582946777344,341.302978515625,104.6545639038086
2025-02-05,230.99417114257812,183.9998016357422,437.6300048828125,112.01000213623047,236.1699981689453,229.07847595214844,45.5481071472168,353.3067321777344,1034.5499267578125,143.48146057128906,202.87203979492188,264.1300048828125,190.33583068847656,626.4685668945312,398.08660888671875,88.62933349609375,148.44801330566406,262.4646911621094,60.50180435180664,833.1177368164062,561.1324462890625,701.4031982421875,408.4447021484375,66.16758728027344,101.11100006103516,124.64382934570312,163.26638793945312,112.95909881591797,170.2833251953125,84.45186614990234,378.1700134277344,519.802734375,236.31309509277344,345.5451965332031,104.57841491699219
2025-02-06,231.73941040039062,185.17050170898438,435.3999938964844,110.16000366210938,238.8300018310547,228.446533203125,46.157222747802734,359.80474853515625,1042.594970703125,142.45919799804688,204.33969116210938,263.42999267578125,190.6044464111328,638.8629760742188,398.4136657714844,88.52513122558594,147.31564331054688,268.7440490722656,60.731849670410156,861.00439453125,561.9945678710938,708.488037109375,410.94500732421875,66.2345199584961,101.56800079345703,128.4881134033203,163.14080810546875,112.73085021972656,163.95071411132812,84.41427612304688,374.32000732421875,510.3948669433594,235.37547302246094,343.6070556640625,103.19837951660156
2025-02-07,226.18487548828125,182.8962860107422,433.07000732421875,107.55999755859375,229.14999389648438,222.03826904296875,45.828495025634766,358.259033203125,1036.61669921875,143.13446044921875,203.5662078857422,263.8999938964844,184.376953125,636.6112670898438,391.8818054199219,88.23149108886719,146.94137573242188,267.6764831542969,61.19194030761719,868.8590087890625,557.624755859375,711.0056762695312,404.9461669921875,65.2783432006836,101.39299774169922,129.64633178710938,162.26173400878906,111.59916687011719,162.6338348388672,83.869384765625,361.6199951171875,507.4964904785156,233.99325561523438,344.1409912109375,103.63619232177734
2025-02-10,226.45346069335938,182.6467742919922,451.1000061035156,110.4800033569336,233.13999938964844,232.08018493652344,45.12269592285156,357.6092224121094,1054.6016845703125,146.0886688232422,203.50669860839844,268.3699951171875,185.50108337402344,631.399169921875,398.2500915527344,88.21253967285156,148.01620483398438,263.05670166015625,61.872501373291016,859.5305786132812,560.3397827148438,713.8715209960938,407.38720703125,66.64568328857422,102.76000213623047,133.3708038330078,161.83670043945312,113.61528015136719,165.926025390625,83.61570739746094,350.7300109863281,513.6014404296875,236.16810607910156,347.3153076171875,105.61582946777344
